frame,xmin,xmax,ymin,ymax,class_id
1478732891569129686.jpg,179,216,142,163,1
1478732891569129686.jpg,230,252,139,155,1
1478732891569129686.jpg,263,274,62,84,5
1478732891569129686.jpg,319,331,63,86,5
1478732891569129686.jpg,321,352,137,162,1
1478732891569129686.jpg,463,477,104,124,5
1478732892144755790.jpg,54,122,109,281,3
1478732892144755790.jpg,103,121,139,158,1
1478732892144755790.jpg,135,174,132,163,1
1478732892144755790.jpg,179,216,142,163,1
1478732892144755790.jpg,219,246,140,155,1
1478732892144755790.jpg,220,247,139,156,1
1478732892144755790.jpg,263,274,63,85,5
1478732892144755790.jpg,319,332,63,86,5
1478732892144755790.jpg,326,358,133,163,1
1478732892144755790.jpg,332,355,139,160,1
1478732892144755790.jpg,403,418,141,155,1
1478732892144755790.jpg,463,477,104,124,5
1478732892716103966.jpg,61,106,139,166,1
1478732892716103966.jpg,135,180,130,167,1
1478732892716103966.jpg,137,212,96,279,3
1478732892716103966.jpg,179,215,138,163,1
1478732892716103966.jpg,211,237,139,157,1
1478732892716103966.jpg,212,239,141,158,1
1478732892716103966.jpg,262,274,62,85,5
1478732892716103966.jpg,319,332,63,86,5
1478732892716103966.jpg,330,362,133,163,1
1478732892716103966.jpg,337,360,138,159,1
1478732892716103966.jpg,403,418,141,155,1
1478732892716103966.jpg,463,477,104,124,5
1478732893290321276.jpg,43,97,138,165,1
1478732893290321276.jpg,135,180,130,167,1
1478732893290321276.jpg,179,215,138,163,1
1478732893290321276.jpg,205,232,139,157,1
1478732893290321276.jpg,207,282,97,280,3
1478732893290321276.jpg,212,233,141,157,1
1478732893290321276.jpg,262,274,62,85,5
1478732893290321276.jpg,319,332,63,86,5
1478732893290321276.jpg,337,369,133,162,1
1478732893290321276.jpg,344,362,138,155,1
1478732893290321276.jpg,403,418,141,155,1
1478732893290321276.jpg,463,477,104,124,5
1478732893863520134.jpg,21,75,139,166,1
1478732893863520134.jpg,135,180,130,167,1
1478732893863520134.jpg,179,215,138,163,1
1478732893863520134.jpg,205,224,139,157,1
1478732893863520134.jpg,212,229,141,157,1
1478732893863520134.jpg,262,274,62,85,5
1478732893863520134.jpg,283,367,95,278,3
1478732893863520134.jpg,319,332,63,86,5
1478732893863520134.jpg,345,372,134,159,1
1478732893863520134.jpg,350,368,138,155,1
1478732893863520134.jpg,463,477,104,124,5
1478732894437439404.jpg,0,54,136,162,1
1478732894437439404.jpg,135,180,130,167,1
1478732894437439404.jpg,179,215,138,163,1
1478732894437439404.jpg,262,274,62,85,5
1478732894437439404.jpg,319,332,63,86,5
1478732894437439404.jpg,356,379,134,158,1
1478732894437439404.jpg,358,376,138,155,1
1478732894437439404.jpg,360,445,97,280,3
1478732894437439404.jpg,463,477,104,124,5
1478732895010040548.jpg,135,180,130,167,1
1478732895010040548.jpg,179,215,138,163,1
1478732895010040548.jpg,262,274,62,85,5
1478732895010040548.jpg,319,332,63,86,5
1478732895010040548.jpg,364,387,136,157,1
1478732895010040548.jpg,367,385,138,155,1
1478732895010040548.jpg,402,424,141,157,1
1478732895010040548.jpg,403,418,141,155,1
1478732895010040548.jpg,463,477,104,124,5
1478732895584199014.jpg,135,180,130,167,1
1478732895584199014.jpg,179,215,138,163,1
1478732895584199014.jpg,262,274,62,85,5
1478732895584199014.jpg,319,332,63,86,5
1478732895584199014.jpg,376,397,138,152,1
1478732895584199014.jpg,378,396,139,152,1
1478732895584199014.jpg,402,424,141,157,1
1478732895584199014.jpg,403,418,141,155,1
1478732895584199014.jpg,463,477,104,124,5
1478732896157106952.jpg,0,86,140,184,1
1478732896157106952.jpg,135,180,130,167,1
1478732896157106952.jpg,179,215,138,163,1
1478732896157106952.jpg,262,274,61,85,5
1478732896157106952.jpg,319,332,63,87,5
1478732896157106952.jpg,390,411,136,150,1
1478732896157106952.jpg,402,424,141,157,1
1478732896157106952.jpg,403,418,141,155,1
1478732896157106952.jpg,463,477,104,124,5
1478732896732236032.jpg,91,177,141,185,1
1478732896732236032.jpg,135,180,130,167,1
1478732896732236032.jpg,179,215,138,163,1
1478732896732236032.jpg,262,274,61,85,5
1478732896732236032.jpg,319,332,63,87,5
1478732896732236032.jpg,402,424,141,157,1
1478732896732236032.jpg,403,418,141,155,1
1478732896732236032.jpg,463,477,104,124,5
1478732897303828136.jpg,135,180,130,167,1
1478732897303828136.jpg,173,259,138,182,1
1478732897303828136.jpg,179,215,138,163,1
1478732897303828136.jpg,262,274,61,85,5
1478732897303828136.jpg,319,332,62,87,5
1478732897303828136.jpg,402,424,141,157,1
1478732897303828136.jpg,403,418,141,155,1
1478732897303828136.jpg,463,477,103,124,5
1478732897877374318.jpg,135,180,130,167,1
1478732897877374318.jpg,179,215,138,163,1
1478732897877374318.jpg,242,304,142,172,1
1478732897877374318.jpg,262,274,61,85,5
1478732897877374318.jpg,319,332,62,87,5
1478732897877374318.jpg,402,424,141,157,1
1478732897877374318.jpg,403,418,141,155,1
1478732897877374318.jpg,463,477,103,124,5
1478732898450848112.jpg,0,53,119,242,4
1478732898450848112.jpg,135,180,130,167,1
1478732898450848112.jpg,179,215,138,163,1
1478732898450848112.jpg,262,274,61,85,5
1478732898450848112.jpg,279,333,140,170,1
1478732898450848112.jpg,319,332,62,87,5
1478732898450848112.jpg,402,424,141,157,1
1478732898450848112.jpg,403,418,141,155,1
1478732898450848112.jpg,463,477,103,124,5
1478732899025355494.jpg,10,58,101,248,3
1478732899025355494.jpg,52,105,112,235,4
1478732899025355494.jpg,135,180,130,167,1
1478732899025355494.jpg,179,215,138,163,1
1478732899025355494.jpg,262,274,61,85,5
1478732899025355494.jpg,307,340,138,167,1
1478732899025355494.jpg,319,332,62,87,5
1478732899025355494.jpg,402,424,141,157,1
1478732899025355494.jpg,403,418,141,155,1
1478732899025355494.jpg,463,477,103,124,5
1478732899597733314.jpg,71,119,94,242,3
1478732899597733314.jpg,98,148,110,233,4
1478732899597733314.jpg,179,215,138,163,1
1478732899597733314.jpg,262,274,60,86,5
1478732899597733314.jpg,319,332,62,87,5
1478732899597733314.jpg,320,353,137,166,1
1478732899597733314.jpg,402,424,141,157,1
1478732899597733314.jpg,403,418,141,155,1
1478732899597733314.jpg,463,476,103,124,5
1478732900171504336.jpg,86,203,165,243,4
1478732900171504336.jpg,127,175,99,246,3
1478732900171504336.jpg,179,215,138,163,1
1478732900171504336.jpg,262,274,60,86,5
1478732900171504336.jpg,319,332,62,87,5
1478732900171504336.jpg,329,362,139,168,1
1478732900171504336.jpg,402,424,141,157,1
1478732900171504336.jpg,403,418,141,155,1
1478732900171504336.jpg,463,476,103,124,5
1478732900744897374.jpg,135,180,130,167,1
1478732900744897374.jpg,145,261,163,241,4
1478732900744897374.jpg,179,215,138,163,1
1478732900744897374.jpg,189,237,103,250,3
1478732900744897374.jpg,262,274,60,86,5
1478732900744897374.jpg,319,332,62,87,5
1478732900744897374.jpg,333,366,138,167,1
1478732900744897374.jpg,402,424,141,157,1
1478732900744897374.jpg,403,418,141,155,1
1478732900744897374.jpg,463,476,103,124,5
1478732901319670094.jpg,135,180,130,167,1
1478732901319670094.jpg,179,215,138,163,1
1478732901319670094.jpg,229,268,110,240,4
1478732901319670094.jpg,254,302,94,242,3
1478732901319670094.jpg,262,274,60,86,5
1478732901319670094.jpg,319,332,62,87,5
1478732901319670094.jpg,344,372,137,161,1
1478732901319670094.jpg,402,424,141,157,1
1478732901319670094.jpg,403,418,141,155,1
1478732901319670094.jpg,463,476,103,124,5
1478732901891837012.jpg,135,180,130,167,1
1478732901891837012.jpg,179,215,138,163,1
1478732901891837012.jpg,262,274,60,86,5
1478732901891837012.jpg,281,320,103,232,4
1478732901891837012.jpg,311,359,89,236,3
1478732901891837012.jpg,319,332,62,87,5
1478732901891837012.jpg,347,375,137,161,1
1478732901891837012.jpg,402,424,141,157,1
1478732901891837012.jpg,403,418,141,155,1
1478732901891837012.jpg,463,476,103,124,5
1478732901891837012.jpg,464,479,122,234,3
1478732902465278216.jpg,135,180,130,167,1
1478732902465278216.jpg,179,215,138,163,1
1478732902465278216.jpg,262,274,60,86,5
1478732902465278216.jpg,319,332,62,87,5
1478732902465278216.jpg,332,371,109,238,4
1478732902465278216.jpg,360,375,137,160,1
1478732902465278216.jpg,366,414,90,238,3
1478732902465278216.jpg,403,418,141,155,1
1478732902465278216.jpg,415,454,111,222,3
1478732902465278216.jpg,416,457,120,221,3
1478732902465278216.jpg,463,476,103,124,5
1478732903038910179.jpg,135,180,130,167,1
1478732903038910179.jpg,179,215,138,163,1
1478732903038910179.jpg,262,274,59,86,5
1478732903038910179.jpg,319,332,62,88,5
1478732903038910179.jpg,357,398,124,225,3
1478732903038910179.jpg,361,394,119,229,3
1478732903038910179.jpg,364,378,141,156,1
1478732903038910179.jpg,374,413,111,241,4
1478732903038910179.jpg,403,418,141,155,1
1478732903038910179.jpg,417,465,88,236,3
1478732903038910179.jpg,463,476,103,124,5
1478732903612781798.jpg,135,180,130,167,1
1478732903612781798.jpg,179,215,138,163,1
1478732903612781798.jpg,262,274,59,86,5
1478732903612781798.jpg,313,367,119,229,3
1478732903612781798.jpg,317,359,121,222,3
1478732903612781798.jpg,319,332,62,88,5
1478732903612781798.jpg,374,388,140,155,1
1478732903612781798.jpg,403,418,141,155,1
1478732903612781798.jpg,427,466,103,233,4
1478732903612781798.jpg,463,476,103,124,5
1478732904187119016.jpg,135,180,130,167,1
1478732904187119016.jpg,179,215,138,163,1
1478732904187119016.jpg,258,312,118,228,3
1478732904187119016.jpg,262,274,59,86,5
1478732904187119016.jpg,263,304,119,221,3
1478732904187119016.jpg,319,332,62,88,5
1478732904187119016.jpg,383,397,140,155,1
1478732904187119016.jpg,402,424,141,157,1
1478732904187119016.jpg,403,418,141,155,1
1478732904187119016.jpg,463,476,103,124,5
1478732904759308344.jpg,135,180,130,167,1
1478732904759308344.jpg,179,215,138,163,1
1478732904759308344.jpg,197,251,116,226,3
1478732904759308344.jpg,262,274,59,86,5
1478732904759308344.jpg,319,332,62,88,5
1478732904759308344.jpg,403,418,141,155,1
1478732904759308344.jpg,463,476,103,124,5
1478732905332753122.jpg,135,180,130,167,1
1478732905332753122.jpg,146,199,119,229,3
1478732905332753122.jpg,179,215,138,163,1
1478732905332753122.jpg,262,274,59,86,5
1478732905332753122.jpg,319,332,62,88,5
1478732905332753122.jpg,403,418,141,155,1
1478732905332753122.jpg,463,476,103,124,5
1478732905906890901.jpg,11,64,108,250,3
1478732905906890901.jpg,84,137,116,226,3
1478732905906890901.jpg,135,180,130,167,1
1478732905906890901.jpg,179,215,138,163,1
1478732905906890901.jpg,262,274,59,86,5
1478732905906890901.jpg,319,332,62,88,5
1478732905906890901.jpg,403,418,141,155,1
1478732905906890901.jpg,463,476,103,124,5
1478732906479352768.jpg,28,82,115,225,3
1478732906479352768.jpg,88,130,117,239,1
1478732906479352768.jpg,89,142,106,248,3
1478732906479352768.jpg,135,180,130,167,1
1478732906479352768.jpg,179,215,138,163,1
1478732906479352768.jpg,262,275,59,87,5
1478732906479352768.jpg,319,332,62,88,5
1478732906479352768.jpg,403,418,141,155,1
1478732906479352768.jpg,463,476,103,124,5
1478732907053401389.jpg,137,178,133,160,1
1478732907053401389.jpg,147,200,96,237,3
1478732907053401389.jpg,156,198,111,233,1
1478732907053401389.jpg,178,213,140,162,1
1478732907053401389.jpg,261,274,59,87,5
1478732907053401389.jpg,319,332,62,88,5
1478732907053401389.jpg,403,418,141,155,1
1478732907053401389.jpg,463,476,103,124,5
1478732907626546960.jpg,137,178,133,160,1
1478732907626546960.jpg,178,213,140,162,1
1478732907626546960.jpg,209,276,98,239,3
1478732907626546960.jpg,216,287,113,235,1
1478732907626546960.jpg,261,274,59,87,5
1478732907626546960.jpg,319,332,62,88,5
1478732907626546960.jpg,403,418,141,155,1
1478732907626546960.jpg,463,476,103,125,5
1478732908200343411.jpg,136,177,133,160,1
1478732908200343411.jpg,178,213,140,162,1
1478732908200343411.jpg,261,274,60,87,5
1478732908200343411.jpg,275,341,101,242,3
1478732908200343411.jpg,279,336,114,235,1
1478732908200343411.jpg,319,332,62,88,5
1478732908200343411.jpg,403,418,141,155,1
1478732908200343411.jpg,463,476,103,125,5
1478732908774555816.jpg,136,177,133,160,1
1478732908774555816.jpg,178,213,140,162,1
1478732908774555816.jpg,261,274,60,87,5
1478732908774555816.jpg,319,332,63,88,5
1478732908774555816.jpg,338,405,100,241,3
1478732908774555816.jpg,342,399,112,233,1
1478732908774555816.jpg,403,418,141,155,1
1478732908774555816.jpg,463,476,103,125,5
1478732909346933291.jpg,136,177,133,160,1
1478732909346933291.jpg,178,213,140,162,1
1478732909346933291.jpg,261,274,60,87,5
1478732909346933291.jpg,319,332,63,88,5
1478732909346933291.jpg,394,460,97,238,3
1478732909346933291.jpg,403,418,141,155,1
1478732909346933291.jpg,463,477,103,126,5
1478732909920524437.jpg,136,177,133,160,1
1478732909920524437.jpg,178,213,140,162,1
1478732909920524437.jpg,261,274,61,87,5
1478732909920524437.jpg,318,332,63,88,5
1478732909920524437.jpg,403,418,142,155,1
1478732909920524437.jpg,408,420,135,147,1
1478732909920524437.jpg,463,477,103,126,5
1478732910494736782.jpg,136,177,133,160,1
1478732910494736782.jpg,178,213,140,162,1
1478732910494736782.jpg,261,274,61,87,5
1478732910494736782.jpg,318,332,63,88,5
1478732910494736782.jpg,386,409,137,152,1
1478732910494736782.jpg,403,418,142,156,1
1478732910494736782.jpg,463,477,104,127,5
1478732911067237619.jpg,136,177,133,160,1
1478732911067237619.jpg,178,213,140,162,1
1478732911067237619.jpg,261,274,61,87,5
1478732911067237619.jpg,318,333,64,88,5
1478732911067237619.jpg,372,395,135,150,1
1478732911067237619.jpg,403,418,142,156,1
1478732911067237619.jpg,463,477,104,127,5
1478732911640793344.jpg,136,177,133,160,1
1478732911640793344.jpg,178,213,140,162,1
1478732911640793344.jpg,261,274,62,87,5
1478732911640793344.jpg,318,333,64,88,5
1478732911640793344.jpg,355,378,135,150,1
1478732911640793344.jpg,403,418,142,156,1
1478732911640793344.jpg,463,477,104,127,5
1478732912214565066.jpg,136,177,133,160,1
1478732912214565066.jpg,178,213,140,162,1
1478732912214565066.jpg,261,274,62,87,5
1478732912214565066.jpg,318,333,64,88,5
1478732912214565066.jpg,332,355,136,151,1
1478732912214565066.jpg,403,418,142,156,1
1478732912214565066.jpg,463,477,104,128,5
1478732912788216302.jpg,136,177,133,160,1
1478732912788216302.jpg,178,213,140,162,1
1478732912788216302.jpg,261,274,62,87,5
1478732912788216302.jpg,314,337,137,152,1
1478732912788216302.jpg,318,333,64,89,5
1478732912788216302.jpg,403,418,142,156,1
1478732912788216302.jpg,463,477,104,128,5
1478732913362468898.jpg,136,177,133,160,1
1478732913362468898.jpg,178,213,140,162,1
1478732913362468898.jpg,261,274,63,87,5
1478732913362468898.jpg,294,317,137,152,1
1478732913362468898.jpg,318,333,65,89,5
1478732913362468898.jpg,403,418,142,156,1
1478732913362468898.jpg,463,477,104,128,5
1478732913935185553.jpg,136,177,133,160,1
1478732913935185553.jpg,178,213,140,162,1
1478732913935185553.jpg,261,274,63,87,5
1478732913935185553.jpg,279,302,139,154,1
1478732913935185553.jpg,282,300,137,150,1
1478732913935185553.jpg,318,333,65,89,5
1478732913935185553.jpg,403,418,142,157,1
1478732913935185553.jpg,463,477,105,129,5
1478732914508107439.jpg,136,177,133,160,1
1478732914508107439.jpg,178,213,140,162,1
1478732914508107439.jpg,261,274,63,87,5
1478732914508107439.jpg,261,284,137,152,1
1478732914508107439.jpg,263,282,138,151,1
1478732914508107439.jpg,318,333,65,89,5
1478732914508107439.jpg,403,418,142,157,1
1478732914508107439.jpg,463,478,105,129,5
1478732915082675157.jpg,136,177,133,160,1
1478732915082675157.jpg,178,213,140,162,1
1478732915082675157.jpg,244,267,137,152,1
1478732915082675157.jpg,248,266,139,152,1
1478732915082675157.jpg,261,274,64,88,5
1478732915082675157.jpg,318,334,65,89,5
1478732915082675157.jpg,403,419,142,157,1
1478732915082675157.jpg,463,478,105,129,5
1478732915655555323.jpg,136,177,133,160,1
1478732915655555323.jpg,178,213,140,162,1
1478732915655555323.jpg,228,247,138,151,1
1478732915655555323.jpg,228,251,138,153,1
1478732915655555323.jpg,261,274,64,88,5
1478732915655555323.jpg,318,334,66,89,5
1478732915655555323.jpg,403,419,142,157,1
1478732915655555323.jpg,463,478,105,130,5
1478732916229113329.jpg,136,177,133,160,1
1478732916229113329.jpg,178,213,140,162,1
1478732916229113329.jpg,212,235,139,154,1
1478732916229113329.jpg,213,231,139,152,1
1478732916229113329.jpg,261,274,64,88,5
1478732916229113329.jpg,317,334,66,89,5
1478732916229113329.jpg,403,419,143,157,1
1478732916229113329.jpg,463,478,105,130,5
1478732916802031860.jpg,136,177,133,160,1
1478732916802031860.jpg,178,213,140,162,1
1478732916802031860.jpg,261,274,65,88,5
1478732916802031860.jpg,317,334,66,89,5
1478732916802031860.jpg,403,419,143,157,1
1478732916802031860.jpg,463,478,105,131,5
1478732917376170689.jpg,136,177,133,160,1
1478732917376170689.jpg,178,213,140,162,1
1478732917376170689.jpg,261,274,65,88,5
1478732917376170689.jpg,317,334,66,89,5
1478732917376170689.jpg,403,419,143,158,1
1478732917376170689.jpg,463,478,106,131,5
1478732917951164424.jpg,136,177,133,160,1
1478732917951164424.jpg,178,213,140,162,1
1478732917951164424.jpg,261,274,65,88,5
1478732917951164424.jpg,317,334,67,89,5
1478732917951164424.jpg,403,419,143,158,1
1478732917951164424.jpg,463,478,106,131,5
1478732918522732149.jpg,136,177,133,160,1
1478732918522732149.jpg,179,213,141,162,1
1478732918522732149.jpg,261,274,66,88,5
1478732918522732149.jpg,317,334,67,89,5
1478732918522732149.jpg,403,419,143,158,1
1478732918522732149.jpg,463,478,106,132,5
1478732919096206897.jpg,136,177,139,166,1
1478732919096206897.jpg,176,210,145,167,1
1478732919096206897.jpg,261,274,66,88,5
1478732919096206897.jpg,317,335,67,89,5
1478732919096206897.jpg,403,419,143,158,1
1478732919096206897.jpg,463,479,106,132,5
1478732919670157792.jpg,116,134,142,164,1
1478732919670157792.jpg,130,171,139,166,1
1478732919670157792.jpg,174,209,145,166,1
1478732919670157792.jpg,261,274,65,87,5
1478732919670157792.jpg,317,335,66,88,5
1478732919670157792.jpg,403,419,146,161,1
1478732920244093604.jpg,99,131,141,163,1
1478732920244093604.jpg,128,169,137,164,1
1478732920244093604.jpg,173,208,144,166,1
1478732920244093604.jpg,262,275,58,80,5
1478732920244093604.jpg,325,338,60,81,5
1478732920244093604.jpg,409,425,144,159,1
1478732920816991690.jpg,120,167,135,166,1
1478732920816991690.jpg,162,206,132,163,1
1478732920816991690.jpg,212,246,144,165,1
1478732920816991690.jpg,308,320,52,74,5
1478732921389976557.jpg,0,19,150,161,1
1478732921389976557.jpg,73,88,90,116,5
1478732921389976557.jpg,190,241,131,160,1
1478732921389976557.jpg,240,295,126,162,1
1478732921389976557.jpg,294,338,138,163,1
1478732921964181683.jpg,0,59,147,169,1
1478732921964181683.jpg,74,118,145,164,1
1478732921964181683.jpg,111,130,147,159,1
1478732921964181683.jpg,185,200,84,110,5
1478732921964181683.jpg,308,364,128,161,1
1478732922538236350.jpg,50,79,143,157,1
1478732922538236350.jpg,111,119,141,156,3
1478732922538236350.jpg,114,175,145,168,1
1478732922538236350.jpg,189,240,146,165,1
1478732922538236350.jpg,229,248,143,155,1
1478732922538236350.jpg,310,325,75,101,5
1478732923110525133.jpg,165,194,148,162,1
1478732923110525133.jpg,222,293,152,174,1
1478732923110525133.jpg,223,231,146,161,3
1478732923110525133.jpg,224,236,143,166,3
1478732923110525133.jpg,302,358,151,169,1
1478732923684235247.jpg,61,72,143,165,3
1478732923684235247.jpg,69,82,144,167,3
1478732923684235247.jpg,265,294,139,153,1
1478732923684235247.jpg,330,342,135,157,3
1478732923684235247.jpg,331,338,137,158,3
1478732923684235247.jpg,335,414,146,168,1
1478732924258588041.jpg,141,152,155,182,3
1478732924258588041.jpg,149,162,155,182,3
1478732924258588041.jpg,369,398,149,163,1
1478732924831538099.jpg,202,212,146,179,3
1478732924831538099.jpg,209,222,150,179,3
1478732925405806387.jpg,215,226,155,187,3
1478732925405806387.jpg,225,237,153,189,3
1478732925978240295.jpg,156,173,142,182,3
1478732925978240295.jpg,169,182,147,185,3
1478732927125793727.jpg,425,442,128,162,3
1478732927125793727.jpg,427,442,132,165,3
1478732927699383292.jpg,320,335,131,169,3
1478732927699383292.jpg,320,337,126,172,3
1478732928271874735.jpg,191,205,134,176,3
1478732928271874735.jpg,191,208,130,176,3
1478732928271874735.jpg,411,423,130,148,3
1478732928271874735.jpg,412,457,134,159,1
1478732928271874735.jpg,452,479,134,154,1
1478732928271874735.jpg,455,479,133,155,1
1478732928845769905.jpg,301,313,136,153,3
1478732928845769905.jpg,301,345,141,166,1
1478732928845769905.jpg,338,367,138,160,1
1478732928845769905.jpg,339,366,140,159,1
1478732928845769905.jpg,358,380,137,159,1
1478732928845769905.jpg,375,390,138,156,1
1478732928845769905.jpg,385,406,138,156,1
1478732928845769905.jpg,401,416,136,154,1
1478732928845769905.jpg,414,427,136,151,1
1478732929418915847.jpg,201,245,145,170,1
1478732929418915847.jpg,202,214,142,159,3
1478732929418915847.jpg,239,268,144,166,1
1478732929418915847.jpg,240,267,146,165,1
1478732929418915847.jpg,261,283,141,163,1
1478732929418915847.jpg,276,291,146,164,1
1478732929418915847.jpg,288,309,145,163,1
1478732929418915847.jpg,303,318,142,160,1
1478732929418915847.jpg,315,328,144,159,1
1478732929418915847.jpg,414,442,145,164,1
1478732929418915847.jpg,443,478,145,170,1
1478732929993878978.jpg,102,157,142,168,1
1478732929993878978.jpg,115,127,133,150,3
1478732929993878978.jpg,152,187,138,165,1
1478732929993878978.jpg,155,187,140,165,1
1478732929993878978.jpg,179,201,134,160,1
1478732929993878978.jpg,197,212,141,159,1
1478732929993878978.jpg,208,229,139,157,1
1478732929993878978.jpg,225,240,139,157,1
1478732929993878978.jpg,237,251,139,154,1
1478732929993878978.jpg,341,370,143,162,1
1478732929993878978.jpg,372,414,141,172,1
1478732929993878978.jpg,405,462,140,179,1
1478732929993878978.jpg,436,477,131,189,1
1478732930565778737.jpg,17,91,137,170,1
1478732930565778737.jpg,86,129,137,164,1
1478732930565778737.jpg,87,127,137,163,1
1478732930565778737.jpg,120,145,133,159,1
1478732930565778737.jpg,139,158,136,160,1
1478732930565778737.jpg,143,160,134,156,1
1478732930565778737.jpg,154,179,136,157,1
1478732930565778737.jpg,156,176,136,155,1
1478732930565778737.jpg,176,194,134,152,1
1478732930565778737.jpg,189,203,136,152,1
1478732930565778737.jpg,297,325,139,158,1
1478732930565778737.jpg,339,385,137,169,1
1478732930565778737.jpg,374,452,133,179,1
1478732931139312037.jpg,18,74,136,171,1
1478732931139312037.jpg,26,74,138,171,1
1478732931139312037.jpg,64,102,135,165,1
1478732931139312037.jpg,98,121,139,161,1
1478732931139312037.jpg,101,120,136,160,1
1478732931139312037.jpg,115,140,138,157,1
1478732931139312037.jpg,115,140,138,159,1
1478732931139312037.jpg,137,161,134,156,1
1478732931139312037.jpg,138,163,136,157,1
1478732931139312037.jpg,159,174,137,155,1
1478732931139312037.jpg,276,307,139,159,1
1478732931139312037.jpg,327,384,136,173,1
1478732931139312037.jpg,375,478,129,189,1
1478732931713058343.jpg,28,71,136,177,1
1478732931713058343.jpg,68,98,144,168,1
1478732931713058343.jpg,70,93,142,170,1
1478732931713058343.jpg,92,128,141,166,1
1478732931713058343.jpg,93,127,139,168,1
1478732931713058343.jpg,121,145,140,162,1
1478732931713058343.jpg,121,148,140,164,1
1478732931713058343.jpg,141,158,143,161,1
1478732931713058343.jpg,142,159,143,160,1
1478732931713058343.jpg,146,161,142,160,1
1478732931713058343.jpg,263,290,136,162,1
1478732931713058343.jpg,274,313,142,164,1
1478732931713058343.jpg,344,435,138,183,1
1478732932287090406.jpg,33,72,142,176,1
1478732932287090406.jpg,35,72,143,173,1
1478732932287090406.jpg,66,111,142,167,1
1478732932287090406.jpg,66,111,141,169,1
1478732932287090406.jpg,104,140,135,167,1
1478732932287090406.jpg,106,139,139,160,1
1478732932287090406.jpg,135,151,144,161,1
1478732932287090406.jpg,135,152,142,160,1
1478732932287090406.jpg,135,153,141,159,1
1478732932287090406.jpg,169,184,142,154,1
1478732932287090406.jpg,254,277,136,158,1
1478732932287090406.jpg,266,293,136,162,1
1478732932287090406.jpg,285,324,140,164,1
1478732932287090406.jpg,373,476,133,197,1
1478732932859807891.jpg,0,32,145,183,1
1478732932859807891.jpg,27,85,144,178,1
1478732932859807891.jpg,33,86,144,179,1
1478732932859807891.jpg,86,125,139,168,1
1478732932859807891.jpg,91,126,142,166,1
1478732932859807891.jpg,119,144,144,164,1
1478732932859807891.jpg,122,144,145,163,1
1478732932859807891.jpg,123,140,144,165,1
1478732932859807891.jpg,164,178,142,157,1
1478732932859807891.jpg,252,275,137,159,1
1478732932859807891.jpg,270,308,134,167,1
1478732932859807891.jpg,286,339,141,170,1
1478732932859807891.jpg,395,475,130,161,1
1478732933433161191.jpg,60,109,139,172,1
1478732933433161191.jpg,104,131,141,167,1
1478732933433161191.jpg,124,144,140,161,1
1478732933433161191.jpg,158,176,141,154,1
1478732933433161191.jpg,258,281,134,158,1
1478732933433161191.jpg,273,316,130,167,1
1478732933433161191.jpg,302,365,136,175,1
1478732933433161191.jpg,420,479,127,158,1
1478732934006779222.jpg,27,85,144,183,1
1478732934006779222.jpg,81,114,149,177,1
1478732934006779222.jpg,113,132,145,170,1
1478732934006779222.jpg,127,147,143,169,1
1478732934006779222.jpg,154,173,147,163,1
1478732934006779222.jpg,258,290,136,168,1
1478732934006779222.jpg,284,341,132,180,1
1478732934006779222.jpg,321,410,139,189,1
1478732934582152732.jpg,0,62,140,190,1
1478732934582152732.jpg,57,99,146,177,1
1478732934582152732.jpg,92,123,144,173,1
1478732934582152732.jpg,121,139,141,166,1
1478732934582152732.jpg,151,174,145,160,1
1478732934582152732.jpg,171,180,145,159,1
1478732934582152732.jpg,257,276,135,166,1
1478732934582152732.jpg,269,312,133,170,1
1478732934582152732.jpg,307,394,123,188,1
1478732935153646250.jpg,10,77,146,188,1
1478732935153646250.jpg,70,110,141,177,1
1478732935153646250.jpg,106,131,135,170,1
1478732935153646250.jpg,152,175,141,161,1
1478732935153646250.jpg,173,185,142,156,1
1478732935153646250.jpg,274,294,131,163,1
1478732935153646250.jpg,283,343,129,171,1
1478732935153646250.jpg,322,354,135,190,1
1478732935153646250.jpg,344,477,112,210,1
1478732935727436699.jpg,31,90,135,189,1
1478732935727436699.jpg,86,121,136,178,1
1478732935727436699.jpg,146,175,141,166,1
1478732935727436699.jpg,171,185,139,161,1
1478732935727436699.jpg,286,308,130,169,1
1478732935727436699.jpg,299,380,124,185,1
1478732936301160734.jpg,42,93,136,190,1
1478732936301160734.jpg,138,167,142,166,1
1478732936301160734.jpg,166,180,142,164,1
1478732936301160734.jpg,277,288,139,166,1
1478732936301160734.jpg,285,300,135,172,1
1478732936301160734.jpg,299,337,128,186,1
1478732936301160734.jpg,326,462,108,205,1
1478732936875235392.jpg,119,157,142,172,1
1478732936875235392.jpg,155,174,143,164,1
1478732936875235392.jpg,287,298,141,169,1
1478732936875235392.jpg,297,316,133,176,1
1478732936875235392.jpg,313,327,135,180,1
1478732936875235392.jpg,317,398,118,202,1
1478732937447526305.jpg,91,142,139,179,1
1478732937447526305.jpg,137,167,139,167,1
1478732937447526305.jpg,295,315,138,171,1
1478732937447526305.jpg,312,341,124,183,1
1478732937447526305.jpg,331,377,125,190,1
1478732938021507232.jpg,46,113,140,188,1
1478732938021507232.jpg,112,152,140,174,1
1478732938021507232.jpg,148,161,140,171,1
1478732938021507232.jpg,160,183,144,163,1
